uai;type_etab;nom_etablissement;adresse;code_postal;commune;position;voie_generale;voie_techno;voie_pro;etab_mere;nbeleves;voie_gt;rentree_scolaire;nombre_d_eleves;2ndes_gt;_merge;nbeleves_est;2des_est
0820899G;Lycée;Lycée polyvalent Jean Baylet;20 avenue du Maréchal Leclerc de Hauteclocque;82403.0;Valence d'Agen;44.113639379100285, 0.8965694541799542;1.0;1.0;1.0;;625.0;True;2022.0;324.0;116.0;both;324.0;116.0
0950761L;Lycée;Lycée polyvalent privé Notre Dame de La Compassion;8 place Nicolas-Flamel;95000.0;Pontoise;49.052231107321504, 2.0994798788149396;1.0;1.0;1.0;;755.0;True;2022.0;701.0;246.0;both;701.0;246.0
9840024D;Lycée;Lycée polyvalent Ihi-tea no Vavau;Nunue;98730.0;Bora bora;;1.0;0.0;1.0;;258.0;True;2022.0;141.0;56.0;both;141.0;56.0
0480514Y;Lycée;Lycée général technologique et professionnel agricole François Rabelais;Civergols;48200.0;Saint-Chély-d'Apcher;44.807272231418004, 3.302519514607876;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0180585N;Lycée;Lycée d'enseignement général et technologique agricole de Bourges;Le Sollier;18570.0;Le Subdray;47.02117445781673, 2.300100082163694;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0520727H;Lycée;Lycée agricole Edgard Pisani;rue du lycée;52000.0;Chaumont;48.1025292422201, 5.163119435054296;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0830077H;Lycée;Lycée Agricampus;32 Chemin Saint Lazare;83408.0;Hyères;43.11748847145375, 6.167012592021641;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0650139Y;Lycée;Lycée général et technologique agricole Jean Monnet;11 bis promenade des Acacias;65500.0;Vic-en-Bigorre;43.381991370237216, 0.045969525598891565;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0460490H;Lycée;Lycée général, technologique et professionnel agricole - La Vinadie;La Vinadie;46100.0;Figeac;44.57090873502329, 2.0260002263878225;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0660699B;Lycée;Lycée général et technologique agricole Garcia Lorca;Route Alenya;66200.0;Théza;42.645595959925494, 2.937349708404312;1.0;1.0;0.0;;;True;;;;left_only;646.0;207.0
0312354R;Lycée;Lycée général, technologique et professionnel agricole d'Ondes;rue Castelnau;31330.0;Ondes;43.781221415245625, 1.3129229775820856;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0350776D;Lycée;Lycée et section d'enseignement professionnel Saint-Vincent Providence;57 rue de Paris;35064.0;Rennes;48.11372195398317, -1.663820040947764;1.0;0.0;0.0;;753.0;True;2022.0;684.0;242.0;both;684.0;242.0
0141991N;Lycée;Lycée agricole Lemonnier;60 rue d'Hérouville;14013.0;Caen;49.19272992202054, -0.35118967314173266;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0770931U;Lycée;Lycée Pierre de Coubertin;Chaussée de Paris;77100.0;Meaux;48.955102129539654, 2.8671973622331977;1.0;1.0;1.0;;1794.0;True;2022.0;1356.0;478.0;both;1356.0;478.0
0790029C;Lycée;Lycée Ernest Pérochon;40 rue Taillepied;79204.0;Parthenay;46.64313398437427, -0.25159044972471134;1.0;1.0;0.0;;747.0;True;2022.0;747.0;263.0;both;747.0;263.0
0790036K;Lycée;Lycée Jean Moulin;1 rue Albert Buisson;79101.0;Thouars;46.993444932319164, -0.21333764215906562;1.0;1.0;0.0;;472.0;True;2022.0;472.0;156.0;both;472.0;156.0
0790007D;Lycée;Lycée Maurice Genevoix;36 rue de Malabry;79301.0;Bressuire;46.84117935106101, -0.4854853595248448;1.0;1.0;0.0;;1050.0;True;2022.0;1050.0;364.0;both;1050.0;364.0
0221593M;Lycée;Lycée Pommerit;Le Chef du Bois;22450.0;La Roche-Jaudy;48.716298151462546, -3.261774239316856;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0400027M;Lycée;Lycée polyvalent Jean Taris;365 avenue Jean Dupaya;40300.0;Peyrehorade;43.54904446671, -1.0906945320390862;1.0;0.0;1.0;;486.0;True;2022.0;218.0;75.0;both;218.0;75.0
9720825P;Lycée;Lycée général et technologique Paulette Nardal (Ex Centre Sud);Quartier Vaudrancourt;97224.0;Ducos;14.570648317482382, -60.97030029698662;1.0;1.0;0.0;;728.0;True;2022.0;728.0;254.0;both;728.0;254.0
0753915Y;Lycée;Lycée privé Blomet;5 rue Blomet;75015.0;Paris;48.843940309447134, 2.3088341376585864;1.0;0.0;0.0;;490.0;True;2022.0;490.0;167.0;both;490.0;167.0
0573366Z;Lycée;Lycée Saint-Vincent de Paul;4 rue Marie Douchet;57440.0;Algrange;49.35776446276269, 6.049169788456444;0.0;1.0;0.0;;163.0;True;2022.0;163.0;46.0;both;163.0;46.0
0380081G;Lycée;Lycée polyvalent Ella Fitzgerald;4 RD 502 - ST ROMAIN EN GAL;38200.0;Vienne;45.53627419381455, 4.858300458977716;1.0;1.0;1.0;;1775.0;True;2022.0;1466.0;508.0;both;1466.0;508.0
0760109F;Lycée;Lycée Les Bruyères;67 avenue des Canadiens;76308.0;Sotteville-lès-Rouen;49.411935258198156, 1.0736939070335685;1.0;1.0;0.0;;928.0;True;2022.0;928.0;300.0;both;928.0;300.0
0271431J;Lycée;Lycée Jacques Prévert;3 place Prévert;27500.0;Pont-Audemer;49.350552269520236, 0.5221309459984927;1.0;1.0;0.0;;1237.0;True;2022.0;1237.0;440.0;both;1237.0;440.0
0810075S;Lycée;Lycée général privé Saint-Joseph de l'Apparition;10 boulevard Gambetta;81600.0;Gaillac;43.89915903496471, 1.8987023563009209;1.0;0.0;0.0;;137.0;True;2022.0;137.0;43.0;both;137.0;43.0
0610002W;Lycée;Lycée polyvalent Navarre - Leclerc;Avenue du Général Leclerc;61014.0;Alençon;48.409602398294815, 0.09158932409153167;1.0;1.0;1.0;;1130.0;True;2022.0;817.0;260.0;both;817.0;260.0
0070029U;Lycée;Lycée polyvalent Gabriel Faure;place Stéphane Mallarmé;7301.0;Tournon-sur-Rhône;45.06672407367518, 4.835779838829748;1.0;1.0;1.0;;885.0;True;2022.0;762.0;254.0;both;762.0;254.0
0380083J;Lycée;Lycée polyvalent Galilée;124 avenue Général Leclerc;38209.0;Vienne;45.50418583124869, 4.854611963594225;1.0;1.0;1.0;;871.0;True;2022.0;537.0;165.0;both;537.0;165.0
0750683K;Lycée;Lycée Claude Monet;1 rue du Docteur Magnan;75013.0;Paris;48.82743361046444, 2.3623234040857297;1.0;0.0;0.0;;1021.0;True;2022.0;1021.0;352.0;both;1021.0;352.0
0660768B;Lycée;Lycée privé Saint-Louis de Gonzague;71 avenue du Dr Schweitzer;66000.0;Perpignan;42.71824526293759, 2.8791143936807986;1.0;0.0;0.0;;475.0;True;2022.0;475.0;168.0;both;475.0;168.0
0540040A;Lycée;Lycée Frédéric Chopin;39 rue Sergent Blandan;54042.0;Nancy;48.68073479770237, 6.167619950506851;1.0;1.0;0.0;;1023.0;True;2022.0;1023.0;307.0;both;1023.0;307.0
0050012L;Lycée;Agricampus Hautes-Alpes;127 route de Valserres;5000.0;Gap;44.54066308546264, 6.091216108562817;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0601864A;Lycée;Lycée André Malraux;1 place Nelson Mandela;60761.0;Montataire;49.26076666122388, 2.425360010115407;1.0;1.0;0.0;;652.0;True;2022.0;652.0;215.0;both;652.0;215.0
0690048C;Lycée;Lycée La Martinière Diderot - site Diderot;41 cours Général Giraud;69283.0;Lyon;45.769355885388244, 4.822379789545434;1.0;1.0;0.0;;224.0;True;2022.0;18.0;0.0;both;18.0;-1.0
0120022J;Lycée;Lycée général Ferdinand Foch;1 rue Vieussens;12000.0;Rodez;44.34964343485163, 2.559919500315567;1.0;0.0;0.0;;842.0;True;2022.0;842.0;311.0;both;842.0;311.0
0320039U;Lycée;Lycée général et technologique agricole d'Auch, Beaulieu et Lavacant - site de Beaulieu;Domaine de Beaulieu;32020.0;Auch;43.62191142393892, 0.5723105441650629;1.0;1.0;0.0;;;True;;;;left_only;646.0;207.0
0810005R;Lycée;Lycée général Bellevue;98 rue du Roc;81011.0;Albi;43.92159848475179, 2.157563291049797;1.0;1.0;0.0;;796.0;True;2022.0;796.0;287.0;both;796.0;287.0
9740738J;Lycée;Lycée Hôtelier Christian Antou;63 Rue Auguste Vinson;97867.0;Saint-Paul;-21.027366830241984, 55.26929940501959;0.0;1.0;1.0;;581.0;True;2022.0;80.0;0.0;both;80.0;-40.0
0801206B;Lycée;Lycée Saint-Pierre;24 place Clémenceau;80103.0;Abbeville;50.10898725542549, 1.8349224006259246;1.0;1.0;0.0;;281.0;True;2022.0;281.0;109.0;both;281.0;109.0
0601826J;Lycée;Lycée Hugues Capet;32 avenue de Reims;60300.0;Senlis;49.191623321975094, 2.571269631202975;1.0;1.0;0.0;;784.0;True;2022.0;784.0;288.0;both;784.0;288.0
0740097D;Lycée;Lycée général privé Présentation de Marie;10 rue Monseigneur Paget;74163.0;Saint-Julien-en-Genevois;46.142906656336734, 6.079772076802274;1.0;0.0;0.0;;299.0;True;2022.0;299.0;127.0;both;299.0;127.0
0681885E;Lycée;Lycée polyvalent privé Sonnenberg;1 rue du Moulin;68130.0;Carspach;47.61312830821883, 7.213908936640395;0.0;1.0;0.0;;89.0;True;2022.0;89.0;37.0;both;89.0;37.0
0331495W;Lycée;Lycée privé Assomption Sainte Clotilde;370 boulevard Président Wilson;33073.0;Bordeaux;44.8520192458742, -0.5945713839434625;1.0;1.0;0.0;;1100.0;True;2022.0;1100.0;374.0;both;1100.0;374.0
0641545G;Lycée;Lycée agricole privé Jean Errecart;305 rue des Écoles;64120.0;Saint-Palais;43.32705866636999, -1.0257192169459002;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0932126F;Lycée;Lycée polyvalent François Rabelais;Rue François Rabelais;93440.0;Dugny;48.94908080001653, 2.4172891234396072;0.0;1.0;1.0;;441.0;True;2022.0;66.0;0.0;both;66.0;-45.0
0771200L;Lycée;Lycée polyvalent privé Blanche de Castille;42 bis rue du Château;77300.0;Fontainebleau;48.406182070760785, 2.703049919317762;0.0;1.0;1.0;;423.0;True;2022.0;77.0;0.0;both;77.0;-41.0
0290126E;Lycée;Lycée agricole de Suscinio;Ploujean;29600.0;Morlaix;48.61906016593652, -3.8408702613236074;1.0;1.0;1.0;;;True;;;;left_only;646.0;207.0
0940112L;Lycée;Lycée polyvalent Louise Michel;7 rue Pierre Marie Derrien;94500.0;Champigny-sur-Marne;48.81689804996231, 2.4955995038961625;1.0;1.0;1.0;;854.0;True;2022.0;653.0;211.0;both;653.0;211.0
0640052J;Lycée;Lycée Gaston Fébus;20 avenue Georges Moutet;64301.0;Orthez;43.49133263309325, -0.7665415416773496;1.0;1.0;0.0;;636.0;True;2022.0;636.0;205.0;both;636.0;205.0
0910727W;Lycée;Lycée polyvalent Parc de Vilgénis;80 rue de Versailles;91300.0;Massy;48.73154786458686, 2.254524266984075;1.0;1.0;1.0;;1431.0;True;2022.0;1006.0;259.0;both;1006.0;259.0
0940743X;Lycée;Lycée polyvalent Marianne;12 bis avenue le Foll;94290.0;Villeneuve-le-Roi;48.730688677911516, 2.4261920598500555;1.0;1.0;1.0;;1111.0;True;2022.0;970.0;341.0;both;970.0;341.0
0941294W;Lycée;Lycée polyvalent Adolphe Chérioux;195 rue Julian Grimau;94400.0;Vitry-sur-Seine;48.78045270942322, 2.3733277666370354;1.0;1.0;1.0;;1242.0;True;2022.0;755.0;295.0;both;755.0;295.0
0932221J;Lycée;Lycée polyvalent Blaise Pascal;18 rue Marc Viéville;93250.0;Villemomble;48.882270887269236, 2.5112979907000073;0.0;1.0;1.0;;293.0;True;2022.0;82.0;23.0;both;82.0;23.0
9741182S;Lycée;Lycée polyvalent Jean Joly;2 chemin la Ouette;97421.0;Saint-Louis;-21.27167607018354, 55.43672628275461;1.0;1.0;1.0;;857.0;True;2022.0;795.0;265.0;both;795.0;265.0
9741186W;Lycée;Lycée polyvalent Paule Pignolet De Fresne Rivière;81 rue Georges Brassens;97426.0;Les Trois-Bassins;-21.103460742290228, 55.302130762853096;1.0;1.0;1.0;;691.0;True;2022.0;614.0;234.0;both;614.0;234.0
0940126B;Lycée;Lycée polyvalent Maximilien Perret;Place San Benedetto del Tronto;94142.0;Alfortville;48.78664176268498, 2.4237637613102048;1.0;1.0;1.0;;977.0;True;2022.0;615.0;227.0;both;615.0;227.0
0932047V;Lycée;Lycée polyvalent Evariste Galois;32 avenue Montaigne;93165.0;Noisy-le-Grand;48.844976450093746, 2.5389338989234025;1.0;1.0;1.0;;991.0;True;2022.0;850.0;315.0;both;850.0;315.0
9741173G;Lycée;Lycée polyvalent Moulin Joli;60 rue Mahatma Gandhi;97419.0;La Possession;-20.949579025134387, 55.32730726255666;1.0;1.0;1.0;;1184.0;True;2022.0;965.0;377.0;both;965.0;377.0
0932120Z;Lycée;Lycée polyvalent Henri Sellier;73 avenue Colonel Fabien;93190.0;Livry-Gargan;48.91828460658835, 2.5160126332917607;0.0;1.0;1.0;;865.0;True;2022.0;478.0;219.0;both;478.0;219.0
0932026X;Lycée;Lycée polyvalent Alfred Nobel;20 allée de Gagny;93390.0;Clichy-sous-Bois;48.90343886871677, 2.548190117189201;1.0;1.0;1.0;;1207.0;True;2022.0;675.0;237.0;both;675.0;237.0
0750695Y;Lycée;Lycée polyvalent Fresnel;31 boulevard Pasteur;75015.0;Paris;48.84334295571356, 2.312706366571246;0.0;1.0;1.0;;153.0;True;2022.0;85.0;0.0;both;85.0;-39.0
9720615L;Lycée;Lycée polyvalent de l'AMEP;183 route de Redoute;97204.0;Fort-de-France;14.628227591974555, -61.05785827376139;1.0;1.0;1.0;;158.0;True;2022.0;135.0;42.0;both;135.0;42.0
0772228D;Lycée;Lycée polyvalent Charles de Gaulle;6 place Jean Mermoz;77230.0;Longperrier;49.048625372566065, 2.668843018556321;1.0;1.0;1.0;;1001.0;True;2022.0;788.0;235.0;both;788.0;235.0
0320015T;Lycée;Lycée polyvalent Maréchal Lannes;1 place Pierre Brossolette;32700.0;Lectoure;43.9309034481255, 0.629310333132401;1.0;1.0;1.0;;332.0;True;2022.0;240.0;78.0;both;240.0;78.0
0750671X;Lycée;Lycée polyvalent Edgar Quinet;63 rue des Martyrs;75009.0;Paris;48.881251468979656, 2.3398744815433177;1.0;1.0;1.0;;641.0;True;2022.0;419.0;154.0;both;419.0;154.0
0312355S;Lycée;Lycée général et technologique privé ORT Maurice Grynfogel;14 rue Etienne Collongues;31770.0;Colomiers;43.60249423329711, 1.333019506805648;1.0;1.0;0.0;;79.0;True;2022.0;79.0;12.0;both;79.0;12.0
0941301D;Lycée;Lycée polyvalent Fréderic Mistral;7-9 rue Fréderic Mistral;94260.0;Fresnes;48.76122613706585, 2.328688497832819;1.0;1.0;1.0;;1504.0;True;2022.0;1144.0;410.0;both;1144.0;410.0
0670086E;Lycée;Lycée polyvalent René Cassin;4 rue Schoch;67046.0;Strasbourg;48.58270695285862, 7.770478633898513;1.0;1.0;1.0;;751.0;True;2022.0;373.0;110.0;both;373.0;110.0
0810023K;Lycée;Lycée général et technologique Victor Hugo;41 rue Victor Hugo;81604.0;Gaillac;43.90326461848923, 1.9009023749204532;1.0;1.0;0.0;;1009.0;True;2022.0;1009.0;367.0;both;1009.0;367.0
0141555P;Lycée;Lycée Marie Curie;16 Rue Octave Gréard;14504.0;Vire Normandie;48.83928524050605, -0.8981404631402438;1.0;1.0;0.0;;835.0;True;2022.0;835.0;292.0;both;835.0;292.0
0681882B;Lycée;Lycée polyvalent Martin Schongauer;25 rue Voltaire;68025.0;Colmar;48.069509044965976, 7.351275574920198;0.0;1.0;1.0;;495.0;True;2022.0;55.0;0.0;both;55.0;-49.0
0932074Z;Lycée;Lycée polyvalent Marcel Cachin;11-13 rue Marcel Cachin;93400.0;Saint-Ouen;48.91757977838111, 2.338313850349661;1.0;1.0;1.0;;681.0;True;2022.0;334.0;151.0;both;334.0;151.0
9730309Y;Lycée;Lycée polyvalent Melkior et Garré;Route de Montabo;97305.0;Cayenne;4.939074132057651, -52.30666990929379;1.0;1.0;0.0;;1781.0;True;2022.0;1000.0;291.0;both;1000.0;291.0
0590168M;Lycée;Lycée polyvalent Eugène Thomas;100 avenue Léo Lagrange;59530.0;Le Quesnoy;50.246676623203015, 3.6461393135161257;1.0;1.0;1.0;;737.0;True;2022.0;610.0;216.0;both;610.0;216.0
0301654K;Lycée;Lycée polyvalent Geneviève de Gaulle-Anthonioz;43 rue du Moulin;30540.0;Milhaud;43.785826943924405, 4.309629792019576;1.0;1.0;1.0;;1257.0;True;2022.0;1021.0;348.0;both;1021.0;348.0
0595867G;Lycée;Lycée international Montebello;196 boulevard Montebello;59006.0;Lille;50.620118605335925, 3.0474805569861947;1.0;1.0;0.0;;1325.0;True;2022.0;1325.0;452.0;both;1325.0;452.0
0340920R;Lycée;Lycée privé polyvalent Turgot;94 rue Pierre Flourens;34090.0;Montpellier;43.63749065391683, 3.832860282169425;0.0;1.0;1.0;;221.0;True;2022.0;58.0;0.0;both;58.0;-48.0
0590112B;Lycée;Lycée Dupleix;10 boulevard des Résistants;59550.0;Landrecies;50.12312470391326, 3.68562043758952;1.0;1.0;0.0;;371.0;True;2022.0;371.0;108.0;both;371.0;108.0
0331424U;Lycée;Lycée agricole de Blanquefort;84 avenue du Général-de-Gaulle;33295.0;Blanquefort;44.91696938099785, -0.634516114541878;1.0;1.0;0.0;;;True;;;;left_only;646.0;207.0
0120006S;Lycée;Lycée polyvalent La Découverte;avenue Léo Lagrange;12300.0;Decazeville;44.56829786712825, 2.255100258607372;1.0;1.0;1.0;;578.0;True;2022.0;400.0;144.0;both;400.0;144.0
0110670U;Lycée;Lycée privé polyvalent Beauséjour;16 rue Michelet;11108.0;Narbonne;43.18581643353049, 3.0060994065003106;1.0;1.0;1.0;;622.0;True;2022.0;440.0;154.0;both;440.0;154.0
0312995M;Lycée;Lycée polyvalent Martin Malvy;27 chemin de la Reye;31220.0;Cazères;43.20974725275653, 1.0774525409085516;1.0;1.0;0.0;;761.0;True;2022.0;712.0;274.0;both;712.0;274.0
0720837U;Lycée;Lycée Notre-Dame;23 avenue François Mitterrand;72000.0;Le Mans;48.00346274950421, 0.20006102049751256;1.0;1.0;0.0;;1157.0;True;2022.0;1157.0;389.0;both;1157.0;389.0
0900004R;Lycée;Lycée général et technologique Raoul Follereau;3 rue Louis Marchal;90016.0;Belfort;47.63803926231722, 6.8453121355040345;1.0;1.0;0.0;;860.0;True;2022.0;860.0;257.0;both;860.0;257.0
0251021Z;Lycée;Lycée général et technologique privé Saint-Paul;8 boulevard Diderot;25000.0;Besançon;47.24534711534769, 6.036720590873194;1.0;1.0;0.0;;439.0;True;2022.0;439.0;139.0;both;439.0;139.0
0250058C;Lycée;Lycée général et technologique Armand Peugeot;30 rue des Carrières;25702.0;Valentigney;47.469764977037784, 6.826929961864551;1.0;1.0;0.0;;847.0;True;2022.0;847.0;297.0;both;847.0;297.0
0681839E;Lycée;Lycée polyvalent Joseph Storck;24 rue Jules Ferry;68504.0;Guebwiller;47.90121932579511, 7.228750619366906;0.0;1.0;1.0;;522.0;True;2022.0;102.0;0.0;both;102.0;-33.0
0390812W;Lycée;Ecole nationale de l?innovation, des laboratoires, de l?eau et de l?alimentation - campus de Poligny;route de Versailles;39801.0;Poligny;46.83466605967894, 5.704900129258878;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0340991T;Lycée;Lycée privé polyvalent Nevers;18 rue de la Garenne;34090.0;Montpellier;43.62112341638985, 3.8696500906191793;1.0;1.0;1.0;;1130.0;True;2022.0;955.0;318.0;both;955.0;318.0
0370016S;Lycée;Lycée polyvalent Thérèse Planiol;Place des Prébendes;37600.0;Loches;47.12633680057775, 0.983559390981933;1.0;1.0;1.0;;1124.0;True;2022.0;863.0;311.0;both;863.0;311.0
0620095S;Lycée;Lycée polyvalent Louis Pasteur;800 rue Léon Blum;62251.0;Hénin-Beaumont;50.431142602253566, 2.947469312306459;1.0;1.0;1.0;;896.0;True;2022.0;639.0;222.0;both;639.0;222.0
0671609K;Lycée;Lycée privé Saint-Etienne;2 rue de la Pierre Large;67084.0;Strasbourg;48.58242963092753, 7.755787263215802;1.0;0.0;0.0;;678.0;True;2022.0;678.0;246.0;both;678.0;246.0
0021818R;Lycée;Lycée agricole privé Robert Schuman;10 route d'Ugny;2300.0;Chauny;49.6311862346672, 3.1977201146857768;0.0;1.0;1.0;;;True;;;;left_only;646.0;146.0
0060033D;Lycée;Lycée Honoré d'Estienne d'Orves;13 avenue Honoré d'Estienne d'Orves;6050.0;Nice;43.70007041536185, 7.248471558375608;1.0;1.0;0.0;;1508.0;True;2022.0;1508.0;477.0;both;1508.0;477.0
0750652B;Lycée;Lycée Charlemagne;14 rue Charlemagne;75004.0;Paris;48.854235652843826, 2.3604935218748184;1.0;0.0;0.0;;737.0;True;2022.0;737.0;247.0;both;737.0;247.0
0840026X;Lycée;Lycée de l'Arc;346 avenue des Etudiants;84106.0;Orange;44.14341071327436, 4.802253598271051;1.0;1.0;0.0;;1146.0;True;2022.0;1146.0;412.0;both;1146.0;412.0
0330089T;Lycée;Lycée polyvalent Jean Monnet;40 avenue Henri Brulle;33505.0;Libourne;44.906038406412186, -0.24061333477778224;1.0;1.0;1.0;;776.0;True;2022.0;288.0;136.0;both;288.0;136.0
0593078A;Lycée;Lycée Fondation Depoorter;7-9 rue Depoorter;59524.0;Hazebrouck;50.72008158936342, 2.534279336289359;0.0;1.0;1.0;;401.0;True;2022.0;162.0;38.0;both;162.0;38.0
0780015T;Lycée;Lycée militaire de Saint-Cyr-l'École;2 avenue Jean-Jaurès;78210.0;Saint-Cyr-l'Ecole;48.79968998047751, 2.068396574554176;1.0;0.0;0.0;;;True;;;;left_only;646.0;235.0
0850032Y;Lycée;Lycée Savary de Mauléon;78 avenue de Bretagne;85108.0;Les Sables-d'Olonne;46.50544816259638, -1.7774698092823549;1.0;1.0;0.0;;839.0;True;2022.0;839.0;305.0;both;839.0;305.0
0951756T;Lycée;Lycée Jules Verne;1 rue Michel Strogoff;95800.0;Cergy;49.051789998059235, 2.0098298991653794;1.0;1.0;1.0;;1163.0;True;2022.0;941.0;346.0;both;941.0;346.0
0520027X;Lycée;Lycée polyvalent Saint-Exupéry;82 rue Anatole France;52100.0;Saint-Dizier;48.643466753881505, 4.9638204951459;1.0;1.0;1.0;;354.0;True;2022.0;354.0;84.0;both;354.0;84.0
0800007Y;Lycée;Lycée polyvalent Lamarck;198 avenue Robert Solente;80300.0;Albert;49.999405625889125, 2.6579350789851848;1.0;1.0;1.0;;679.0;True;2022.0;463.0;143.0;both;463.0;143.0
0510062R;Lycée;Lycée polyvalent François 1er;Faubourg de Vitry le Brûlé;51308.0;Vitry-le-François;48.727973903439626, 4.596560655121817;1.0;1.0;1.0;;1010.0;True;2022.0;682.0;236.0;both;682.0;236.0
0801853E;Lycée;Lycée polyvalent Jean Racine;541 rue Pasteur;80500.0;Montdidier;49.6533451018881, 2.581964191374314;1.0;1.0;1.0;;1071.0;True;2022.0;742.0;247.0;both;742.0;247.0
0020012C;Lycée;Lycée polyvalent Jean de La Fontaine;2 rue de Mosbach;2404.0;Château-Thierry;49.05171363454606, 3.3844201267559155;1.0;1.0;1.0;;1185.0;True;2022.0;792.0;262.0;both;792.0;262.0
0170100S;Lycée;Lycée polyvalent privé Fénelon - Notre-Dame;36 rue Massiou;17000.0;La Rochelle;46.1652442222621, -1.15031015056318;1.0;1.0;1.0;;938.0;True;2022.0;691.0;226.0;both;691.0;226.0
0240021T;Lycée;Lycée polyvalent Alcide Dusolier;Avenue Jules Ferry;24300.0;Nontron;45.53326481488426, 0.6657752913940638;1.0;0.0;1.0;;356.0;True;2022.0;280.0;110.0;both;280.0;110.0
9741185V;Lycée;Lycée général et technologique le Verger;1 avenue des Corossols;97438.0;Sainte-Marie;-20.899914916172104, 55.54581910702997;1.0;1.0;0.0;;829.0;True;2022.0;829.0;288.0;both;829.0;288.0
0753947H;Lycée;Lycée privé Saint-Jean de Passy;72 rue Raynouard;75016.0;Paris;48.85447862868612, 2.278449219026048;1.0;0.0;0.0;;487.0;True;2022.0;487.0;161.0;both;487.0;161.0
0754045P;Lycée;Lycée privé polyvalent Catherine Labouré;29 rue Gassendi;75014.0;Paris;48.83401622120104, 2.326252530262704;1.0;1.0;1.0;;389.0;True;2022.0;244.0;77.0;both;244.0;77.0
0290062K;Lycée;Lycée René Laënnec;61 rue du Lycée;29123.0;Pont-l'Abbé;47.860529680280266, -4.233390571279689;1.0;1.0;0.0;;652.0;True;2022.0;652.0;206.0;both;652.0;206.0
0771238C;Lycée;Lycée polyvalent Saint-Aspais;36 rue Saint-Barthélemy;77007.0;Melun;48.542187019437556, 2.6554008685423067;1.0;1.0;1.0;;1383.0;True;2022.0;1150.0;406.0;both;1150.0;406.0
0290063L;Lycée;Lycée naval de Brest;Avenue de l'Ecole Navale;29240.0;Brest;48.39042762250076, -4.4860602260253994;1.0;0.0;0.0;;;True;;;;left_only;646.0;235.0
0750668U;Lycée;Lycée Jacques Decour;12 avenue Trudaine;75009.0;Paris;48.881485926285514, 2.3434236459416136;1.0;0.0;0.0;;1011.0;True;2022.0;1011.0;438.0;both;1011.0;438.0
0753873C;Lycée;Lycée privé Fénelon Sainte-Marie La Plaine Monceau;47 rue de Naples;75008.0;Paris;48.87918719426628, 2.316423459754281;1.0;0.0;0.0;;793.0;True;2022.0;793.0;270.0;both;793.0;270.0
